date,state,zhvi
2014-10-01,Florida,168987.75834789246
2014-11-01,Florida,170069.10948774556
2014-12-01,Florida,171351.36066940372
2015-01-01,Florida,172751.31047059366
2015-02-01,Florida,173978.25172458845
2015-03-01,Florida,175061.57706748773
2015-04-01,Florida,176149.60510888338
2015-05-01,Florida,177382.00360692575
2015-06-01,Florida,178645.62734863968
2015-07-01,Florida,180086.39247864974
2015-08-01,Florida,181611.6859756737
2015-09-01,Florida,183270.91985226865
2015-10-01,Florida,185004.73957267049
2015-11-01,Florida,186676.53051331895
2015-12-01,Florida,188228.68595362
2016-01-01,Florida,189659.40545608025
2016-02-01,Florida,191015.58861554335
2016-03-01,Florida,192262.22775234803
2016-04-01,Florida,193582.7141259983
2016-05-01,Florida,194889.4495821218
2016-06-01,Florida,196286.3632063981
2016-07-01,Florida,197512.5721442143
2016-08-01,Florida,198783.0759706828
2016-09-01,Florida,200210.25938104288
2016-10-01,Florida,201797.90326994497
2016-11-01,Florida,203251.17617900527
2016-12-01,Florida,204456.42377690927
2017-01-01,Florida,205512.48336831536
2017-02-01,Florida,206694.4320121286
2017-03-01,Florida,208074.26749403463
2017-04-01,Florida,209540.26344706828
2017-05-01,Florida,210824.22560085633
2017-06-01,Florida,212148.37488242617
2017-07-01,Florida,213406.43396920912
2017-08-01,Florida,214826.80818271125
2017-09-01,Florida,216202.53269152777
2017-10-01,Florida,217677.811770261
2017-11-01,Florida,219196.0116719079
2017-12-01,Florida,220785.4855508729
2018-01-01,Florida,222199.208309855
2018-02-01,Florida,223440.8187991976
2018-03-01,Florida,224689.78303577987
2018-04-01,Florida,225927.5584678653
2018-05-01,Florida,227211.28222434837
2018-06-01,Florida,228292.65872966105
2018-07-01,Florida,229694.4770597425
2018-08-01,Florida,231063.89900133573
2018-09-01,Florida,232454.50096543285
2018-10-01,Florida,233598.8908019165
2018-11-01,Florida,234814.10456662177
2018-12-01,Florida,236127.4261850411
2019-01-01,Florida,237312.61425137412
2019-02-01,Florida,238376.10461452615
2019-03-01,Florida,239095.2493639663
2019-04-01,Florida,239614.5165171493
2019-05-01,Florida,239893.6085889757
2019-06-01,Florida,240297.9553127973
2019-07-01,Florida,240820.78155971435
2019-08-01,Florida,241533.80727014437
2019-09-01,Florida,242242.6415916728
2019-10-01,Florida,243181.973525743
2019-11-01,Florida,244466.76194110463
2019-12-01,Florida,246050.15728934144
2020-01-01,Florida,247968.50444144176
2020-02-01,Florida,249775.83946056152
2020-03-01,Florida,251363.7253680325
2020-04-01,Florida,252329.57026730664
2020-05-01,Florida,252595.93402819269
2020-06-01,Florida,252729.497266643
2020-07-01,Florida,253299.99143603505
2020-08-01,Florida,254872.58128043127
2020-09-01,Florida,257394.78507377743
2020-10-01,Florida,260379.35404347544
2020-11-01,Florida,263883.55055077915
2020-12-01,Florida,267366.42000501393
2021-01-01,Florida,270971.1322747543
2021-02-01,Florida,274562.43643732596
2021-03-01,Florida,278400.03870823426
2021-04-01,Florida,282667.65689461323
